Time,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT
2024-01-23,195.18,309.91,156.02,185.47,211.5,288.83,276.77,51.76,142.09,93.77,380.77,350.78,191.4528,173.94,159.81,168.99,59.85,300.05,80.0833,119.84,398.9,101.9,59.873,153.98,305.46,210.98,515.52,271.26,42.23,54.2667
2024-01-24,194.5,305.5,156.87,185.82,214.13,290.68,276.88,51.31,144.92,93.5,379.4,347.27,188.5566,173.93,158.96,170.5,58.91,300.44,77.7,118.88,402.56,100.76,61.362,152.12,301.06,210.98,513.23,271.65,41.28,53.5
2024-01-25,194.17,310.26,157.75,188.07,201.88,300.77,279.03,52.33,148.57,94.86,382.7,350.97,191.0943,190.43,159.56,172.94,59.16,297.21,79.9833,120.13,404.87,100.77,61.617,155.62,303.91,211.52,493.4,272.61,42.29,54.28
2024-01-26,192.42,311.77,159.12,201.43,205.47,299.43,279.94,52.14,149.14,95.36,377.79,355.3,190.3774,187.42,159.5,172.28,59.37,292.26,79.9917,120.82,403.93,102.75,61.031,156.14,301.85,211.43,503.2,267.94,42.4,54.7567
2024-01-29,191.73,313.45,161.26,200.86,205.19,303.25,287.86,52.29,149.08,97.49,380.56,355.7,191.5566,187.14,159.36,172.73,59.73,292.31,80.3167,121.28,409.72,103.88,62.465,156.16,308.09,211.12,504.54,273.66,42.05,55.0133
2024-01-30,188.04,314.62,159.0,204.15,200.44,304.76,287.73,52.24,150.12,96.94,386.87,357.1,194.2453,187.87,158.77,176.27,59.9,294.65,79.7917,121.66,408.59,104.18,62.774,157.49,307.63,213.54,503.61,277.15,42.47,55.1967
2024-01-31,184.4,314.26,155.2,200.74,211.04,300.31,281.09,50.18,147.43,96.05,384.01,352.96,190.8113,183.66,158.9,174.36,59.49,292.72,78.625,120.78,397.58,101.53,61.527,157.14,304.38,211.36,511.74,273.26,42.35,55.0833
2024-02-01,186.86,324.56,159.28,203.22,209.81,307.69,283.8,50.18,147.89,97.06,383.85,360.07,186.1415,186.9,158.36,173.73,60.98,298.08,79.925,126.38,403.78,101.76,63.027,159.18,309.08,212.02,507.14,277.05,42.49,56.1033
2024-02-02,185.85,323.19,171.81,206.41,209.38,315.09,285.66,50.18,152.24,97.13,387.86,357.23,185.0094,185.79,156.61,174.73,60.54,297.05,79.0583,126.41,411.22,100.71,66.16,158.09,309.99,214.82,510.23,277.18,42.13,56.5233
2024-02-05,187.68,321.97,170.31,205.94,206.63,321.4,288.11,49.51,152.33,96.65,383.02,355.14,182.0849,183.42,155.8,174.5,60.04,285.97,77.275,126.18,405.65,99.68,69.332,158.21,304.49,213.08,502.96,275.58,41.38,56.22
2024-02-06,189.3,316.07,169.15,205.65,208.58,322.72,285.83,49.98,152.35,99.29,384.99,356.25,182.6793,183.41,158.06,175.1,59.94,284.65,78.1333,126.88,405.49,102.61,68.223,158.96,307.88,213.01,510.67,276.76,41.1,56.6033
2024-02-07,189.41,295.87,170.53,209.08,211.92,323.59,288.84,49.77,152.13,99.14,386.66,362.69,183.1132,183.74,157.98,175.43,59.99,287.33,78.2,127.47,414.05,103.79,70.099,159.12,309.86,214.22,519.39,279.39,40.42,56.46
2024-02-08,188.32,294.85,169.84,211.21,209.22,322.0,291.95,49.95,154.06,110.54,385.04,363.72,182.5094,184.36,156.4,174.8,59.83,291.93,77.6667,126.61,414.11,103.77,69.641,158.64,312.15,213.81,520.09,275.78,39.91,56.4567
2024-02-09,188.85,291.12,174.45,212.47,209.2,317.16,291.3,50.13,151.04,108.39,384.26,363.15,183.8113,186.34,156.76,175.01,59.56,289.47,77.4167,125.45,420.55,104.5,72.133,157.42,311.74,214.5,518.22,276.43,39.72,56.4267
2024-02-12,187.15,294.43,172.34,212.26,209.33,321.63,287.32,49.99,152.08,109.29,392.64,365.45,186.1793,186.16,157.85,175.79,59.7,289.44,78.8583,125.34,415.26,107.18,72.248,157.11,310.42,214.69,517.64,275.07,40.1,56.7667
2024-02-13,185.04,290.48,168.64,209.67,204.46,312.84,281.15,49.64,150.6,110.46,378.75,357.59,183.0283,183.7,156.47,174.26,59.35,287.11,77.2167,125.43,406.32,105.0,72.128,156.27,307.21,215.95,516.85,275.81,40.13,56.38
2024-02-14,184.15,290.07,170.98,210.9,203.38,316.71,289.15,50.28,151.01,111.56,378.04,358.23,183.8396,183.57,155.74,176.03,59.29,288.17,77.0167,125.82,409.49,106.33,73.9,155.63,311.03,216.62,516.94,277.56,40.15,56.2
2024-02-15,183.86,289.07,169.8,212.53,205.33,323.07,291.94,49.06,154.46,112.45,385.42,361.08,186.7453,186.87,157.92,179.87,59.4,291.86,76.9833,126.54,406.56,106.05,72.658,157.01,312.51,219.02,520.88,280.98,40.59,56.43
2024-02-16,182.31,283.7,169.51,212.56,203.89,321.91,289.72,48.44,154.63,111.6,384.44,362.35,186.0094,187.64,156.55,179.03,59.39,292.02,76.0417,127.79,404.06,103.51,72.613,157.51,309.08,217.53,521.55,278.56,40.49,56.7867
2024-02-20,181.56,283.51,167.08,212.49,203.37,313.74,286.39,48.28,154.0,109.44,384.52,362.57,187.6793,183.44,157.86,179.73,60.7,292.65,76.5167,127.37,402.79,103.3,69.452,158.51,311.26,220.1,521.06,275.15,40.5,58.62
2024-02-21,182.32,283.46,168.59,210.89,201.57,317.14,283.55,48.48,155.44,107.67,388.27,364.13,188.2358,179.7,158.68,180.9,61.24,293.91,76.425,128.12,402.18,105.27,67.472,160.4,314.29,219.48,521.97,276.76,41.1,57.9
2024-02-22,184.37,285.18,174.58,213.99,201.5,322.09,293.65,48.57,155.43,107.64,390.47,371.34,189.4434,184.21,160.45,183.07,61.15,295.92,76.8583,129.26,411.65,105.08,78.538,160.56,320.62,222.3,526.5,283.75,40.73,58.47
2024-02-23,182.52,289.18,174.99,214.56,200.83,323.88,292.8,48.86,154.66,107.74,391.05,371.96,189.2736,185.72,161.84,183.99,61.2,297.75,77.15,129.45,410.34,105.63,78.817,161.03,322.03,220.96,527.24,283.6,40.66,58.52
2024-02-26,181.16,286.37,174.73,216.96,200.54,325.38,300.39,48.4,154.45,107.68,390.22,371.6,187.9151,184.13,160.79,183.36,60.71,297.12,76.5167,128.84,407.54,104.54,79.092,160.22,322.51,220.08,525.32,284.15,39.69,59.6
2024-02-27,182.63,278.49,173.54,217.98,201.4,327.63,299.5,48.31,152.16,109.42,390.81,375.56,186.9623,184.87,160.98,183.45,60.34,293.76,76.9167,129.03,407.48,105.15,78.701,159.3,327.72,221.88,513.42,283.17,39.93,59.59
2024-02-28,181.42,277.46,173.16,218.03,207.0,329.56,299.77,48.06,152.34,110.8,393.18,377.61,186.3868,185.3,161.55,184.38,60.4,295.19,76.2167,128.19,407.72,104.35,77.663,160.05,329.68,220.42,498.28,285.63,40.1,59.62
2024-02-29,180.75,273.83,176.76,219.42,203.72,333.96,308.82,48.37,152.01,111.58,389.05,380.61,187.4811,185.03,161.38,186.06,60.02,292.28,76.7667,127.15,413.64,103.93,79.112,158.94,332.03,220.96,493.6,282.64,40.02,58.61
2024-03-01,179.66,280.33,178.22,219.66,200.0,336.7,316.88,48.4,152.81,111.95,388.1,384.45,187.4245,188.2,162.12,185.29,59.53,290.73,76.55,126.96,415.5,101.88,82.279,158.85,335.23,218.82,489.53,283.16,40.2,58.76
2024-03-04,175.1,279.39,177.58,218.91,200.54,338.65,314.64,49.13,148.88,113.69,392.25,380.37,187.9623,193.06,159.84,186.68,59.81,290.94,76.2,124.05,414.92,99.54,85.237,159.56,337.1,219.07,481.87,280.53,40.31,59.3
2024-03-05,170.12,276.65,174.12,217.2,201.14,333.53,298.75,48.95,149.59,112.87,390.91,378.45,186.1793,191.95,159.97,188.55,59.52,292.54,77.2417,122.83,402.65,98.31,85.964,159.32,333.28,219.13,473.15,279.38,40.35,60.04
2024-03-06,169.12,276.59,173.51,218.45,201.0,335.63,303.77,49.17,148.33,110.06,389.57,377.44,189.1509,196.16,159.34,189.53,59.55,292.93,77.1,123.75,402.09,97.63,88.7,159.57,336.49,220.62,472.6,280.43,39.93,60.57
2024-03-07,169.0,272.86,176.82,223.42,203.03,340.22,302.42,48.9,149.37,110.18,388.43,376.55,191.1415,196.54,158.87,187.87,59.44,291.11,77.1833,123.99,409.14,98.19,92.669,160.62,344.66,219.4,478.78,278.26,39.53,60.36
2024-03-08,170.73,273.75,175.35,223.37,198.49,339.19,305.28,49.5,149.88,110.32,386.99,373.35,189.3868,195.95,159.52,188.22,59.52,292.55,78.25,123.5,406.22,99.16,87.528,160.35,340.69,218.45,476.57,280.04,39.51,60.12
2024-03-11,172.75,275.36,171.96,220.19,192.49,334.97,306.0,50.22,152.0,112.31,386.16,371.52,188.9528,191.73,161.23,188.29,60.24,294.82,78.375,122.77,404.52,101.08,85.774,161.55,340.39,219.02,489.15,280.56,40.13,60.66
2024-03-12,173.23,276.54,175.39,222.65,184.24,337.24,306.62,50.07,151.89,112.46,388.18,374.54,187.8585,197.78,162.74,189.84,60.5,294.31,82.2667,122.66,415.28,100.18,91.913,161.93,342.7,220.46,489.35,283.92,40.13,61.41
2024-03-13,171.13,275.99,176.555,222.81,182.35,341.52,304.68,50.11,153.89,112.5,392.31,378.99,188.4245,196.7,161.1,191.38,61.12,282.86,86.725,122.16,415.1,101.36,90.888,162.3,336.81,223.49,488.0,285.14,40.26,61.28
2024-03-14,173.0,271.54,178.75,220.47,181.15,341.92,303.32,49.79,155.7,112.06,388.61,375.27,185.2359,193.43,159.21,187.97,60.5,281.73,85.9333,120.51,425.22,100.26,87.944,161.5,334.92,221.42,489.0,286.41,39.77,61.02
2024-03-15,172.62,268.87,174.42,218.46,182.53,346.97,294.33,48.93,155.55,111.95,387.21,373.23,186.5,191.07,158.18,190.3,59.88,279.14,87.5,121.52,416.42,99.64,87.8365,161.38,334.66,220.93,490.82,283.04,39.49,60.68
2024-03-18,173.72,270.9,174.48,220.97,179.84,351.9,300.51,49.27,155.41,113.85,384.37,371.91,185.6226,191.69,156.76,192.66,60.13,278.58,87.3333,121.44,417.32,98.74,88.455,161.21,335.27,221.92,487.05,285.05,39.93,60.86
2024-03-19,176.08,271.73,175.9,221.69,181.14,353.9,301.45,49.14,156.62,114.51,388.66,379.41,187.7736,193.34,156.21,193.79,60.23,282.87,87.7667,122.2,421.41,99.96,89.398,161.83,336.58,223.63,493.32,287.35,39.97,60.87
2024-03-20,178.67,273.05,178.15,227.91,187.78,356.45,306.08,49.55,154.55,116.46,396.47,384.41,189.7925,193.96,155.76,196.33,60.75,284.45,90.0917,123.85,425.23,100.27,90.372,161.99,341.05,224.99,494.23,289.28,40.12,61.25
2024-03-21,171.37,276.95,178.15,229.12,187.7,364.56,308.39,49.88,154.86,116.7,413.71,395.2,189.9811,191.9,155.75,199.06,60.47,283.53,89.8917,123.62,429.37,100.82,91.435,161.86,347.23,226.13,491.69,290.37,40.54,61.45
2024-03-22,172.28,276.17,178.87,225.96,188.85,358.11,307.77,49.78,154.66,115.87,406.82,390.28,189.3679,190.84,155.23,196.62,60.49,282.63,88.9833,123.85,428.74,93.86,94.289,161.66,342.87,224.45,490.07,283.26,40.37,60.87
2024-03-25,170.85,280.82,179.71,226.03,191.41,355.95,306.06,49.68,156.47,119.36,404.94,383.51,187.2453,188.79,155.22,194.82,60.4,278.62,87.3667,125.31,422.86,93.75,95.002,160.19,342.0,225.53,485.88,281.21,40.87,60.57
2024-03-26,169.71,281.77,178.3,224.46,187.5,356.39,305.83,49.55,155.27,119.93,406.18,379.93,189.6226,188.5,155.77,195.73,60.54,278.62,85.525,125.52,421.65,92.58,92.561,160.55,342.0,225.33,492.31,280.6,40.85,60.51
2024-03-27,173.31,286.3,179.83,227.75,191.95,364.65,301.38,49.77,156.35,120.98,415.25,385.89,193.5189,190.8,157.96,199.52,61.03,282.02,87.1583,131.75,421.43,94.13,90.25,162.61,346.89,228.83,493.1,279.02,41.54,60.72
2024-03-28,171.48,284.32,180.38,227.69,192.99,366.43,301.18,49.91,157.74,122.36,417.69,383.6,193.6321,190.96,158.19,200.3,61.18,281.95,88.3917,131.95,420.72,93.98,90.356,162.25,347.33,230.14,494.7,279.08,41.96,60.17
2024-04-01,170.03,283.04,180.97,227.61,189.5,363.74,302.26,50.04,159.08,121.53,413.51,368.03,190.5755,189.83,157.78,198.94,60.68,280.22,94.02,130.99,424.57,92.56,90.363,160.58,338.16,228.16,489.7,278.28,42.28,60.0
2024-04-02,168.84,276.21,180.69,225.53,188.04,364.83,304.0,49.36,159.78,122.82,410.15,363.0,188.8962,188.88,157.73,198.86,60.15,277.74,92.84,130.35,421.44,90.95,89.452,160.57,333.96,227.85,458.14,278.44,42.54,59.16
2024-04-03,169.65,274.42,182.41,226.63,184.92,375.79,304.74,48.74,160.44,118.98,414.0,359.9,186.7642,190.9,154.26,198.3,59.83,275.54,93.19,129.9,420.45,90.33,88.964,156.15,334.29,229.06,459.74,276.96,42.84,59.43
2024-04-04,168.82,268.09,180.0,219.59,183.29,369.79,294.14,48.11,160.69,117.09,406.25,357.68,184.9528,187.94,152.5,195.65,59.3,270.09,90.54,127.66,417.88,89.07,85.905,155.45,329.86,228.5,455.38,274.0,42.45,59.5
2024-04-05,169.58,269.95,185.07,222.46,183.14,379.3,301.91,48.55,161.6,118.38,408.07,357.87,185.9906,189.14,152.39,197.45,59.51,266.69,91.03,127.99,425.52,88.84,88.008,156.1,331.85,230.89,455.74,277.14,42.12,59.85
2024-04-08,168.45,269.2,185.19,224.11,181.56,373.47,301.73,48.24,161.27,117.35,410.54,362.05,186.566,189.82,151.59,198.48,59.27,267.56,91.93,126.56,424.59,90.0,87.133,156.04,332.3,230.59,456.0,277.76,41.73,59.78
2024-04-09,169.67,270.36,185.67,219.84,178.12,371.9,302.37,50.01,162.0,117.97,410.71,361.42,187.1793,189.31,152.29,197.15,59.72,269.44,92.61,126.71,426.28,91.0,85.354,156.66,334.55,223.84,459.72,276.72,40.84,59.79
2024-04-10,167.78,266.45,185.95,217.65,174.63,372.07,299.62,49.21,162.67,117.19,400.76,350.56,184.5755,186.04,150.2,195.47,58.92,268.67,92.63,126.75,423.26,89.0,87.039,157.24,321.16,224.38,450.05,274.48,40.52,60.62
2024-04-11,175.04,270.0,189.05,218.2,173.36,371.98,299.15,49.53,161.89,117.15,397.48,347.37,185.7264,185.9,148.79,195.43,59.05,268.62,93.18,126.15,427.93,92.0,90.616,155.84,319.92,220.4,441.72,275.68,40.16,60.09
2024-04-12,176.55,267.28,186.13,218.2,169.55,365.63,294.32,48.49,158.96,114.01,389.49,342.87,185.0566,182.27,147.52,182.79,58.28,267.39,91.31,125.74,421.9,92.0,88.186,155.33,318.25,221.1,439.2,275.96,39.72,60.14
2024-04-15,172.69,265.51,183.62,218.4,167.82,363.91,272.9,48.24,157.59,112.95,400.88,337.93,183.0566,181.25,147.59,182.89,58.14,266.23,91.3,126.19,413.64,93.1,86.001,155.45,313.97,221.06,445.63,271.28,40.11,59.93
2024-04-16,169.38,265.64,183.32,218.34,170.55,359.88,277.41,47.92,156.28,113.88,396.86,334.83,179.9245,183.75,144.45,180.8,58.06,265.43,91.05,125.06,414.58,93.39,87.415,155.95,308.38,223.12,468.89,271.35,39.77,59.84
2024-04-17,168.0,264.07,181.28,217.67,170.21,358.32,276.32,47.79,156.4,112.94,403.91,332.83,179.5849,183.1,144.77,180.08,58.51,269.95,90.96,125.37,411.84,94.84,84.035,156.96,310.16,206.58,478.99,272.69,39.78,59.65
2024-04-18,167.04,262.75,179.22,217.5,170.23,357.93,271.92,48.11,157.57,112.43,403.11,332.89,180.2642,181.47,145.74,181.25,58.91,270.98,91.48,125.23,404.27,95.74,84.671,157.29,309.38,210.42,493.18,271.37,40.13,59.26
2024-04-19,165.0,268.93,174.63,231.04,169.82,354.66,270.37,48.32,160.0,112.61,404.0,335.36,183.2642,181.58,147.91,185.8,60.17,271.99,92.27,125.78,399.12,94.53,76.2,158.14,305.96,214.07,501.13,269.78,40.49,59.53
2024-04-22,165.84,271.91,177.23,233.0,170.48,357.61,273.81,48.14,161.92,111.99,417.35,336.11,184.5094,181.9,149.12,189.41,60.55,275.58,92.62,126.94,400.96,94.19,79.518,160.54,309.26,214.27,491.23,272.33,38.6,60.14
2024-04-23,166.9,273.54,179.54,238.96,169.18,363.25,276.68,48.32,162.85,113.71,424.0,339.0,185.0566,182.19,149.56,192.14,60.64,276.88,93.0,126.88,407.57,94.02,82.423,161.5,302.36,214.32,486.18,274.11,39.7,59.09
2024-04-24,169.02,273.01,176.59,239.12,164.33,363.52,276.19,48.35,163.57,113.92,423.04,333.01,183.7642,184.1,148.53,193.08,61.55,276.75,92.02,127.0,409.06,94.64,79.677,162.6,303.73,213.43,487.3,275.02,39.49,59.87
2024-04-25,169.89,269.38,173.67,237.1,166.81,338.0,273.14,48.1,165.28,112.77,420.05,331.98,182.0944,168.91,146.82,193.37,61.74,275.6,91.41,130.72,399.04,93.94,82.632,162.55,304.81,213.99,493.86,275.16,39.22,60.21
2024-04-26,169.3,269.98,179.62,235.64,167.22,343.38,274.29,47.86,165.89,112.73,427.57,335.09,182.5,167.13,146.14,193.49,61.74,273.09,91.83,131.2,406.32,94.12,87.735,161.29,306.45,213.45,495.35,274.52,39.68,60.16
2024-04-29,173.5,276.38,180.96,238.92,173.49,349.8,275.74,47.78,166.33,112.08,430.81,336.8,182.8019,167.43,146.82,193.28,62.04,273.55,92.16,130.12,402.25,94.06,87.757,161.66,306.09,212.9,489.03,271.84,40.09,60.24
2024-04-30,170.33,273.94,175.0,234.03,167.84,334.57,268.94,46.98,161.27,111.1,426.71,334.22,181.8208,166.2,144.59,191.74,61.77,273.04,96.51,129.22,389.33,92.26,86.402,163.2,299.61,212.16,483.7,268.61,39.49,59.35
2024-05-01,169.3,277.37,179.0,231.46,171.46,331.07,268.69,46.84,159.63,110.48,426.95,331.97,184.2453,164.43,151.18,191.86,61.93,274.43,98.44,128.8,394.94,90.34,83.041,163.4,303.34,213.15,484.11,267.32,39.2,58.85
2024-05-02,173.03,278.39,184.72,232.5,178.85,335.44,272.13,46.79,160.73,112.62,432.57,335.53,182.6793,164.69,149.92,191.66,61.99,273.28,96.81,128.26,397.84,92.41,85.817,163.84,304.46,214.37,492.97,267.61,38.93,59.71
2024-05-03,183.38,311.29,186.21,230.77,179.79,336.75,273.66,47.12,160.25,113.66,438.18,342.85,184.7264,165.71,149.27,190.51,62.17,270.32,97.15,127.51,406.66,92.15,88.789,164.46,311.3,213.85,492.45,268.49,38.89,59.82
2024-05-06,181.71,299.48,188.7,234.33,178.35,342.1,275.63,47.11,162.3,116.47,443.67,342.29,183.9623,168.61,148.58,192.0,62.35,269.3,96.59,127.57,413.54,93.36,92.14,164.44,314.99,215.91,494.38,272.67,39.33,59.87
2024-05-07,182.4,300.3,188.76,234.66,176.71,345.0,277.18,47.28,162.67,105.39,443.8,340.69,185.7076,168.38,148.72,191.75,62.62,267.5,95.54,130.38,409.34,93.78,90.554,165.76,318.75,216.97,500.96,276.46,39.31,60.62
2024-05-08,182.74,307.31,188.0,236.24,180.35,344.5,278.97,48.0,162.54,105.44,446.95,338.83,186.8396,169.9,148.95,195.65,62.85,268.49,96.35,129.55,410.54,93.59,90.412,165.07,319.0,217.34,503.21,277.19,39.48,60.3
2024-05-09,184.57,312.86,189.5,239.14,181.25,351.78,275.17,47.79,165.45,105.8,455.56,347.44,189.2736,166.27,149.85,197.5,62.88,267.95,97.33,130.23,412.32,93.39,88.747,166.04,320.45,219.42,507.03,278.54,39.79,60.44
2024-05-10,183.05,310.15,187.48,242.3,178.51,354.79,276.67,48.06,165.82,105.79,454.73,346.43,191.434,167.15,149.91,198.77,63.26,275.0,98.93,130.06,414.74,90.94,89.878,166.85,320.86,218.5,512.81,280.74,40.4,60.48
2024-05-13,186.28,308.45,186.57,238.65,178.44,356.68,277.52,48.68,164.53,105.83,453.56,340.96,192.2642,167.56,151.22,198.73,63.58,271.32,99.63,129.29,413.72,92.72,90.399,165.87,315.87,216.58,511.74,279.39,40.54,60.41
2024-05-14,187.43,311.41,187.07,241.53,180.76,358.18,276.8,48.95,163.61,105.35,458.47,340.5,191.7076,167.36,151.38,201.51,63.1,270.66,100.08,128.66,416.56,92.79,91.356,165.76,314.05,217.59,513.88,277.74,40.49,59.86
2024-05-15,189.72,319.04,185.99,241.7,176.99,360.04,287.54,49.67,163.05,102.77,466.09,348.67,193.4528,168.26,152.67,202.11,63.13,273.87,101.24,131.73,423.08,91.67,94.63,166.51,316.37,214.35,517.55,281.5,40.49,59.83
2024-05-16,189.84,314.72,183.63,241.32,182.96,350.72,284.68,48.34,161.09,103.37,464.52,342.73,194.9245,168.97,154.28,202.47,63.32,273.51,104.86,130.88,420.99,91.77,94.359,167.86,314.02,219.22,521.27,279.84,40.25,64.01
2024-05-17,189.87,312.47,184.7,242.82,184.95,356.27,285.61,48.17,162.67,103.25,467.72,344.21,194.3113,169.03,154.64,204.79,63.03,272.38,105.26,131.19,420.21,92.18,92.479,167.64,312.4,219.71,524.63,280.1,40.06,64.65
2024-05-20,191.04,314.54,183.54,242.3,186.61,362.75,287.07,47.13,161.14,102.9,462.94,337.82,193.0377,169.92,151.27,195.58,62.57,267.87,105.21,130.99,425.34,91.77,94.78,167.31,309.42,215.6,517.23,278.54,40.12,64.18
2024-05-21,192.35,314.85,183.15,243.08,184.78,359.07,283.76,46.94,159.97,103.01,470.41,336.15,191.9906,173.47,151.24,199.52,62.91,265.87,103.14,130.76,429.04,92.82,95.386,168.35,309.96,216.25,523.55,275.95,39.62,65.15
2024-05-22,190.9,309.41,183.13,240.09,186.28,355.94,283.82,47.43,157.57,103.02,462.38,330.59,191.3208,173.69,153.5,198.31,63.0,265.77,101.49,131.1,430.52,92.5,94.95,167.81,307.22,216.54,521.35,275.58,39.79,65.25
2024-05-23,186.88,306.5,181.05,235.46,172.21,350.7,278.57,46.6,156.94,100.66,458.15,326.89,188.1038,170.67,149.7,196.92,62.09,257.93,99.51,131.09,427.0,91.4,103.799,165.49,303.09,212.24,516.83,274.23,39.43,64.84
2024-05-24,189.98,305.84,180.75,238.18,174.52,348.9,272.29,46.42,157.75,101.76,461.18,325.1,188.3868,170.89,146.97,200.71,62.0,258.11,99.67,129.49,430.16,91.75,106.469,165.33,304.84,213.33,508.17,274.49,39.74,65.38
2024-05-28,189.99,300.19,182.15,237.25,175.08,346.47,269.83,46.28,159.04,102.44,459.81,328.7,187.9057,169.66,144.38,199.5,61.82,253.54,98.68,126.09,430.32,92.0,113.901,163.11,301.73,210.37,503.68,270.98,39.36,65.04
2024-05-29,190.29,296.37,182.02,235.94,171.65,338.11,271.62,46.08,156.9,100.88,457.17,325.91,185.9151,167.05,144.44,198.11,61.7,249.37,97.56,125.9,429.17,91.67,114.825,161.65,297.43,210.07,484.72,268.86,39.1,64.92
2024-05-30,191.29,301.0,179.32,237.22,172.75,339.25,218.01,46.12,158.26,101.7,450.23,329.18,189.5377,165.63,145.28,199.33,61.97,252.07,98.2,124.53,414.67,93.45,110.5,162.58,302.05,212.49,481.65,271.3,40.33,64.89
2024-05-31,192.25,305.85,176.44,240.0,177.61,338.52,234.44,46.5,162.3,103.91,456.52,334.87,190.7453,166.85,146.67,202.63,62.93,258.89,100.14,125.54,415.13,95.05,109.633,164.54,303.8,215.7,495.37,272.46,41.15,65.76
2024-06-03,194.03,307.42,178.34,236.88,184.57,331.36,236.62,46.65,157.46,102.77,454.98,328.01,191.0,165.28,147.74,201.82,62.93,259.75,99.76,128.42,413.52,94.4,115.0,164.65,302.03,210.34,497.44,270.38,40.98,65.82
2024-06-04,194.35,307.37,179.34,237.25,188.62,327.57,234.86,47.42,156.13,103.33,455.3,328.26,195.5,165.81,147.8,199.16,63.94,262.72,98.61,128.71,416.07,94.74,116.437,167.01,305.84,209.64,505.49,272.42,41.56,66.6
2024-06-05,195.87,307.38,181.28,234.69,189.85,329.45,236.53,46.02,154.98,101.5,461.68,330.26,197.4245,167.38,145.97,197.26,63.92,259.99,99.06,129.45,424.01,94.32,122.44,166.05,308.23,208.41,503.12,274.5,41.35,67.09
2024-06-06,194.48,305.69,185.0,233.35,191.42,328.29,242.76,46.23,155.93,101.21,458.1,331.1,196.6509,168.2,146.42,196.91,64.15,260.72,98.22,130.52,424.52,95.72,120.998,168.47,304.06,209.71,501.92,277.04,41.33,67.15
2024-06-07,196.89,305.02,184.3,232.67,190.24,328.94,241.85,45.84,156.08,101.54,454.91,327.03,196.9623,170.01,147.08,199.95,63.91,256.21,100.86,130.67,423.85,96.55,120.888,167.06,291.95,212.95,490.69,278.67,40.94,65.88
2024-06-10,193.12,304.72,187.06,232.44,190.12,329.61,241.84,45.85,156.74,102.74,453.55,332.56,198.8113,170.38,147.13,199.61,63.59,253.81,100.66,131.49,427.87,96.0,121.79,167.35,293.11,213.0,495.0,275.04,40.41,66.96
2024-06-11,207.15,300.7,187.23,224.53,185.5,327.31,240.99,45.77,156.49,100.87,444.27,335.72,197.6226,169.32,146.76,194.36,63.55,254.28,101.32,131.84,432.68,95.87,120.91,167.48,296.0,209.41,496.22,274.67,40.42,66.73
2024-06-12,213.07,301.08,186.89,224.04,182.67,328.73,235.8,45.62,154.22,100.8,448.7,344.14,196.6981,169.0,145.41,191.53,62.88,254.48,101.21,130.2,441.06,93.68,125.2,165.18,299.29,207.26,493.07,270.32,39.77,66.31
2024-06-13,214.24,298.5,183.83,222.19,180.7,326.36,229.03,45.52,152.84,100.09,446.35,347.88,196.8208,169.12,145.45,193.66,62.99,253.7,101.54,129.37,441.58,94.18,129.61,166.41,300.45,207.07,497.3,271.19,39.78,66.7
2024-06-14,212.49,298.62,183.66,224.82,177.27,321.47,231.94,45.68,152.57,99.97,446.46,346.84,196.7264,169.21,145.54,193.78,62.55,253.58,100.9,129.48,442.57,93.39,131.88,166.79,296.99,205.85,497.12,270.66,39.67,67.02
2024-06-17,216.67,303.28,184.06,228.27,178.39,322.4,230.48,45.69,153.19,101.52,450.18,349.5,199.9528,169.5,145.95,194.98,62.62,253.51,100.53,127.5,448.37,95.0,130.98,167.5,302.85,208.13,489.23,271.17,39.46,67.42
