Date,AAPL,IBM
13/8/2010,7.4786,71.7194
16/8/2010,7.4348,71.6633
17/8/2010,7.5648,72.0447
18/8/2010,7.5978,72.5719
19/8/2010,7.5021,72.2971
20/8/2010,7.4949,71.5119
23/8/2010,7.3796,70.9342
24/8/2010,7.2033,70.0536
25/8/2010,7.2922,70.2611
26/8/2010,7.2138,68.8645
27/8/2010,7.2541,69.9582
30/8/2010,7.2805,69.2123
31/8/2010,7.2985,69.0608
1/9/2010,7.5156,70.5416
2/9/2010,7.5709,70.1321
3/9/2010,7.769,71.5568
7/9/2010,7.7402,70.6425
8/9/2010,7.8936,70.7154
9/9/2010,7.8981,70.8725
10/9/2010,7.9083,71.7867
13/9/2010,8.0172,72.6953
14/9/2010,8.0479,72.2691
15/9/2010,8.1127,72.5944
16/9/2010,8.3034,72.729
17/9/2010,8.2673,73.0206
20/9/2010,8.5034,73.918
21/9/2010,8.5195,74.0246
22/9/2010,8.6391,74.3555
23/9/2010,8.6742,73.8507
24/9/2010,8.7763,75.2193
27/9/2010,8.7414,75.5221
28/9/2010,8.6123,75.6568
29/9/2010,8.6276,75.9877
30/9/2010,8.5189,75.2361
1/10/2010,8.482,76.0774
4/10/2010,8.3655,75.8587
5/10/2010,8.6748,77.2104
6/10/2010,8.6823,77.3114
7/10/2010,8.6832,77.8049
8/10/2010,8.8288,77.8778
11/10/2010,8.8675,78.3321
12/10/2010,8.963,78.4387
13/10/2010,9.011,78.7304
14/10/2010,9.0762,79.3642
15/10/2010,9.4493,79.1174
18/10/2010,9.5472,80.1101
19/10/2010,9.2917,77.4179
20/10/2010,9.323,78.0012
21/10/2010,9.2927,78.4275
22/10/2010,9.2311,78.3378
25/10/2010,9.2722,78.4331
26/10/2010,9.2485,78.8986
27/10/2010,9.2419,79.3249
28/10/2010,9.1641,79.0276
29/10/2010,9.0363,80.542
1/11/2010,9.1323,80.385
2/11/2010,9.2879,80.6766
3/11/2010,9.3911,80.8617
4/11/2010,9.5554,82.3312
5/11/2010,9.5211,82.4041
8/11/2010,9.5659,82.5112
9/11/2010,9.4896,82.3309
10/11/2010,9.5481,82.5619
11/11/2010,9.5067,81.9309
12/11/2010,9.2479,80.9788
15/11/2010,9.2182,80.9225
16/11/2010,9.0546,80.1337
17/11/2010,9.0218,79.9704
18/11/2010,9.26,81.3281
19/11/2010,9.2088,81.7168
22/11/2010,9.4079,81.9084
23/11/2010,9.2689,80.6633
24/11/2010,9.4512,82.145
26/11/2010,9.4572,81.0689
29/11/2010,9.5133,80.4999
30/11/2010,9.3416,79.6943
1/12/2010,9.4992,81.3563
2/12/2010,9.5517,81.79
3/12/2010,9.5304,81.9027
6/12/2010,9.6118,81.683
7/12/2010,9.5535,81.1365
8/12/2010,9.6376,81.6774
9/12/2010,9.6001,81.2943
10/12/2010,9.6241,81.5872
13/12/2010,9.6574,81.283
14/12/2010,9.616,82.1506
15/12/2010,9.6181,81.5309
16/12/2010,9.6448,81.4351
17/12/2010,9.6256,81.6886
20/12/2010,9.6736,81.4126
21/12/2010,9.7334,82.1055
22/12/2010,9.7622,82.2238
23/12/2010,9.7153,82.19
27/12/2010,9.7478,81.8802
28/12/2010,9.7715,82.0886
29/12/2010,9.7661,82.545
30/12/2010,9.7172,82.6295
31/12/2010,9.6841,82.6802
3/1/2011,9.8946,83.0858
4/1/2011,9.9463,83.1759
5/1/2011,10.0276,82.8436
6/1/2011,10.0195,83.7506
7/1/2011,10.0913,83.3393
10/1/2011,10.2813,83.1759
11/1/2011,10.2569,82.9731
12/1/2011,10.3404,83.9985
13/1/2011,10.3783,83.8407
14/1/2011,10.4623,84.5055
18/1/2011,10.2273,84.8717
19/1/2011,10.1729,87.7111
20/1/2011,9.9879,87.773
21/1/2011,9.8091,87.604
24/1/2011,10.1312,89.9308
25/1/2011,10.2498,90.9504
26/1/2011,10.3234,90.7251
27/1/2011,10.3041,90.742
28/1/2011,10.0907,89.6941
31/1/2011,10.1873,91.2659
1/2/2011,10.3588,92.1448
2/2/2011,10.3374,91.9983
3/2/2011,10.311,92.1279
4/2/2011,10.4029,92.3927
7/2/2011,10.5644,92.8546
8/2/2011,10.6641,93.918
9/2/2011,10.7529,93.1261
10/2/2011,10.6442,92.8094
11/2/2011,10.7136,92.6736
14/2/2011,10.7836,92.3173
15/2/2011,10.8052,92.1024
16/2/2011,10.9021,92.4191
17/2/2011,10.7571,92.8942
18/2/2011,10.5248,93.2336
22/2/2011,10.166,91.599
23/2/2011,10.2864,90.5979
24/2/2011,10.2942,90.9316
25/2/2011,10.4527,91.7856
28/2/2011,10.6043,91.5594
1/3/2011,10.4873,90.4791
2/3/2011,10.5716,90.5866
3/3/2011,10.795,92.4644
4/3/2011,10.8082,91.5311
7/3/2011,10.6689,90.4565
8/3/2011,10.6809,91.7856
9/3/2011,10.5821,93.8105
10/3/2011,10.408,91.6386
11/3/2011,10.5677,91.8705
14/3/2011,10.6148,91.2823
15/3/2011,10.3708,89.9418
16/3/2011,9.9078,86.5369
17/3/2011,10.0468,87.2043
18/3/2011,9.9276,88.1715
21/3/2011,10.1868,89.1839
22/3/2011,10.2438,89.3649
23/3/2011,10.1834,90.2302
24/3/2011,10.357,90.5187
25/3/2011,10.5542,91.7291
28/3/2011,10.5212,91.2709
29/3/2011,10.5368,92.125
30/3/2011,10.4669,92.5322
31/3/2011,10.4632,92.2325
1/4/2011,10.3446,92.9112
4/4/2011,10.2435,92.8999
5/4/2011,10.1744,92.7528
6/4/2011,10.1489,92.7811
7/4/2011,10.1501,92.9734
8/4/2011,10.0594,92.7868
11/4/2011,9.9315,92.7302
12/4/2011,9.9795,92.3343
13/4/2011,10.0915,92.7302
14/4/2011,9.9801,93.3071
15/4/2011,9.8313,94.0085
18/4/2011,9.9631,93.8557
19/4/2011,10.1435,93.5503
20/4/2011,10.2801,93.1827
21/4/2011,10.529,95.1792
25/4/2011,10.5983,94.8342
26/4/2011,10.5206,95.298
27/4/2011,10.5125,96.3613
28/4/2011,10.4104,96.5932
29/4/2011,10.5118,96.4801
2/5/2011,10.3962,97.3681
3/5/2011,10.4539,97.7753
4/5/2011,10.495,96.5027
5/5/2011,10.4104,95.2811
6/5/2011,10.4077,95.9514
9/5/2011,10.4359,96.0708
10/5/2011,10.4915,96.798
11/5/2011,10.4248,96.298
12/5/2011,10.405,97.8547
13/5/2011,10.2227,96.5366
16/5/2011,10.0066,95.9344
17/5/2011,10.0918,96.8661
18/5/2011,10.2038,96.8321
19/5/2011,10.2237,96.9173
20/5/2011,10.0642,96.673
23/5/2011,10.0396,95.5935
24/5/2011,9.9732,95.4401
25/5/2011,10.1111,95.3038
26/5/2011,10.0576,94.9799
27/5/2011,10.13,95.1618
31/5/2011,10.4428,95.9742
1/6/2011,10.3731,94.6277
2/6/2011,10.3909,94.3607
3/6/2011,10.311,93.7698
6/6/2011,10.1489,93.5994
7/6/2011,9.9688,92.9972
8/6/2011,9.9747,93.3665
9/6/2011,9.9522,93.6505
10/6/2011,9.7844,92.7074
13/6/2011,9.8054,92.7017
14/6/2011,9.9808,93.2415
15/6/2011,9.8099,92.2245
16/6/2011,9.7622,92.4177
17/6/2011,9.6151,93.4233
20/6/2011,9.4668,93.7528
21/6/2011,9.7664,94.4345
22/6/2011,9.6857,94.1277
23/6/2011,9.9444,94.3777
24/6/2011,9.798,93.7812
27/6/2011,9.9688,95.2299
28/6/2011,10.0655,96.5878
29/6/2011,10.0288,96.8889
30/6/2011,10.0777,97.4627
1/7/2011,10.3056,99.1614
5/7/2011,10.4908,99.667
6/7/2011,10.5608,100.9624
7/7/2011,10.7241,100.2636
8/7/2011,10.7995,100.2692
11/7/2011,10.6281,99.417
12/7/2011,10.6205,98.883
13/7/2011,10.7487,99.0364
14/7/2011,10.7412,98.9853
15/7/2011,10.9559,99.7295
18/7/2011,11.2225,99.5818
19/7/2011,11.3141,105.2233
20/7/2011,11.6158,104.337
21/7/2011,11.6275,105.0472
22/7/2011,11.8079,105.2063
25/7/2011,11.964,104.3655
26/7/2011,12.1115,103.928
27/7/2011,11.7867,103.0304
28/7/2011,11.7635,103.286
29/7/2011,11.7233,103.3144
1/8/2011,11.9115,102.6895
2/8/2011,11.6761,101.1555
3/8/2011,11.7861,101.5987
4/8/2011,11.3297,97.4229
5/8/2011,11.2171,98.2751
8/8/2011,10.6043,94.8458
9/8/2011,11.2288,97.3507
10/8/2011,10.919,92.746
11/8/2011,11.2195,95.1368
12/8/2011,11.3183,95.9756
15/8/2011,11.511,98.7088
16/8/2011,11.4231,97.7102
17/8/2011,11.4218,97.8471
18/8/2011,10.9898,93.482
19/8/2011,10.689,89.8929
22/8/2011,10.7013,90.7146
23/8/2011,11.2165,93.7616
24/8/2011,11.294,95.1539
25/8/2011,11.2201,94.4806
26/8/2011,11.5161,96.5119
29/8/2011,11.708,98.4976
30/8/2011,11.7086,98.4349
31/8/2011,11.5536,98.0925
1/9/2011,11.4396,97.191
2/9/2011,11.23,95.2794
6/9/2011,11.4008,94.2124
7/9/2011,11.5266,95.4677
8/9/2011,11.533,94.2923
9/9/2011,11.333,92.0783
12/9/2011,11.4069,92.6775
13/9/2011,11.5473,93.2538
14/9/2011,11.6879,95.4278
15/9/2011,11.7978,97.054
16/9/2011,12.0241,98.7088
19/9/2011,12.3583,98.7887
20/9/2011,12.4129,99.6959
21/9/2011,12.3736,98.7259
22/9/2011,12.0637,96.2152
23/9/2011,12.1382,96.6261
26/9/2011,12.1042,99.5761
27/9/2011,11.9869,101.402
28/9/2011,11.9193,101.3107
29/9/2011,11.726,102.2351
30/9/2011,11.4483,99.7815
3/10/2011,11.2465,98.8799
4/10/2011,11.1835,99.7073
5/10/2011,11.3561,100.9113
6/10/2011,11.3297,103.673
7/10/2011,11.1024,104.0724
10/10/2011,11.6732,106.4861
11/10/2011,12.0178,105.5617
12/10/2011,12.0748,106.2008
13/10/2011,12.2622,106.6002
14/10/2011,12.6696,108.7172
17/10/2011,12.6092,106.469
18/10/2011,12.6768,102.081
19/10/2011,11.9676,101.2194
20/10/2011,11.8683,101.1395
21/10/2011,11.7951,103.6388
24/10/2011,12.1823,103.9926
25/10/2011,11.9422,102.9141
26/10/2011,12.0271,103.8328
27/10/2011,12.1499,106.0638
28/10/2011,12.1577,106.9597
31/10/2011,12.1526,105.3506
1/11/2011,11.9043,103.479
2/11/2011,11.9313,104.9455
3/11/2011,12.1013,106.8741
4/11/2011,12.0163,106.3492
7/11/2011,12.001,106.8855
8/11/2011,12.1961,107.2751
9/11/2011,11.8674,104.4049
10/11/2011,11.5654,105.0408
11/11/2011,11.5473,107.3496
14/11/2011,11.3864,107.3324
15/11/2011,11.6738,108.1344
16/11/2011,11.5519,106.9142
17/11/2011,11.3309,106.4043
18/11/2011,11.2567,106.1236
21/11/2011,11.0787,103.9695
22/11/2011,11.3039,103.8721
23/11/2011,11.0181,101.9471
25/11/2011,10.9153,101.4373
28/11/2011,11.2922,104.3877
29/11/2011,11.2045,103.6601
30/11/2011,11.4747,107.7048
1/12/2011,11.6467,108.5355
2/12/2011,11.6999,108.6558
5/12/2011,11.7993,109.3318
6/12/2011,11.7374,110.5349
7/12/2011,11.6816,111.1708
8/12/2011,11.7287,109.7557
9/12/2011,11.8176,111.463
12/12/2011,11.7641,110.0995
13/12/2011,11.6732,109.5094
14/12/2011,11.4143,108.1172
15/12/2011,11.3768,107.4069
16/12/2011,11.4393,105.1668
19/12/2011,11.475,104.7772
20/12/2011,11.8875,107.2694
21/12/2011,11.9025,103.9637
22/12/2011,11.9655,104.2903
23/12/2011,12.109,105.8428
27/12/2011,12.2051,105.9574
28/12/2011,12.0884,105.4074
29/12/2011,12.1628,106.6621
30/12/2011,12.1592,105.3444
3/1/2012,12.3463,106.7308
4/1/2012,12.4126,106.2954
5/1/2012,12.5504,105.7913
6/1/2012,12.6816,104.5767
9/1/2012,12.6615,104.0325
10/1/2012,12.7068,103.8721
11/1/2012,12.6861,104.4507
12/1/2012,12.6513,103.4367
13/1/2012,12.6038,102.6403
17/1/2012,12.7507,103.1216
18/1/2012,12.8831,103.7346
19/1/2012,12.8422,103.4195
20/1/2012,12.6186,108.0027
23/1/2012,12.832,108.8391
24/1/2012,12.6218,109.9562
25/1/2012,13.4099,109.8417
26/1/2012,13.349,109.412
27/1/2012,13.4286,109.1141
30/1/2012,13.6006,110.2828
31/1/2012,13.7048,110.3401
1/2/2012,13.6961,110.3515
2/2/2012,13.664,109.7271
3/2/2012,13.8008,110.9359
6/2/2012,13.9297,110.4661
7/2/2012,14.0755,110.7698
8/2/2012,14.3113,110.9711
9/2/2012,14.8063,111.0746
10/2/2012,14.8138,110.6662
13/2/2012,15.0894,110.7813
14/2/2012,15.2954,110.5512
15/2/2012,14.9414,110.5685
16/2/2012,15.0778,111.0113
17/2/2012,15.0751,111.2414
21/2/2012,15.4572,111.2241
22/2/2012,15.4029,111.5002
23/2/2012,15.5034,113.6512
24/2/2012,15.6842,113.7374
27/2/2012,15.7847,113.6051
28/2/2012,16.0745,113.864
29/2/2012,16.2856,113.145
1/3/2012,16.3465,113.6051
2/3/2012,16.3678,114.3413
5/3/2012,16.0069,115.4053
6/3/2012,15.9199,113.4499
7/3/2012,15.9328,113.7432
8/3/2012,16.272,114.9164
9/3/2012,16.3675,115.3823
12/3/2012,16.5726,115.6008
13/3/2012,17.0559,117.1997
14/3/2012,17.7008,117.7403
15/3/2012,17.5802,118.4765
16/3/2012,17.5804,118.4822
19/3/2012,18.0467,118.3155
20/3/2012,18.1926,117.47
21/3/2012,18.0887,117.7231
22/3/2012,17.9938,118.1832
23/3/2012,17.8951,118.1774
26/3/2012,18.2232,119.4945
27/3/2012,18.4484,119.1551
28/3/2012,18.5427,119.2184
29/3/2012,18.3097,119.782
30/3/2012,18.0001,120.0006
2/4/2012,18.573,120.4722
3/4/2012,18.8939,120.4894
4/4/2012,18.7435,118.5052
5/4/2012,19.0248,118.1717
9/4/2012,19.1014,117.8669
10/4/2012,18.8675,116.3658
11/4/2012,18.8003,116.5096
12/4/2012,18.6973,118.0854
13/4/2012,18.1707,116.6361
16/4/2012,17.4171,116.5901
17/4/2012,18.3049,119.3104
18/4/2012,18.264,115.1005
19/4/2012,17.6366,114.7439
20/4/2012,17.2025,114.7957
23/4/2012,17.164,114.232
24/4/2012,16.8211,115.0257
25/4/2012,18.3139,117.0789
26/4/2012,18.2449,118.2349
27/4/2012,18.1037,118.9423
30/4/2012,17.5327,119.0976
1/5/2012,17.4772,119.6267
2/5/2012,17.5928,119.6613
3/5/2012,17.4679,119.1897
4/5/2012,16.9704,117.8956
7/5/2012,17.0974,117.1824
8/5/2012,17.0583,116.3623
9/5/2012,17.0884,116.218
10/5/2012,17.1286,115.8541
11/5/2012,17.0142,116.1833
14/5/2012,16.7593,115.1842
15/5/2012,16.6077,114.9531
16/5/2012,16.3949,115.3516
17/5/2012,15.9157,114.289
18/5/2012,15.9234,113.1281
21/5/2012,16.8512,114.2139
22/5/2012,16.7218,113.671
23/5/2012,17.1297,113.2667
24/5/2012,16.9725,113.2494
25/5/2012,16.8815,112.2156
29/5/2012,17.1811,113.4631
30/5/2012,17.3882,112.3484
31/5/2012,17.345,111.4071
1/6/2012,16.8425,109.2009
4/6/2012,16.9415,108.889
5/6/2012,16.8977,109.2702
6/6/2012,17.1568,112.0366
7/6/2012,17.1646,112.2965
8/6/2012,17.4228,112.7008
11/6/2012,17.1481,111.1818
12/6/2012,17.2979,112.36
13/6/2012,17.1778,111.5226
14/6/2012,17.1589,112.6777
15/6/2012,17.2369,114.9878
18/6/2012,17.5867,114.52
19/6/2012,17.6356,114.8896
20/6/2012,17.5855,114.803
21/6/2012,17.3433,111.6901
22/6/2012,17.4763,111.8691
25/6/2012,17.1361,111.384
26/6/2012,17.1739,110.8584
27/6/2012,17.2481,111.4648
28/6/2012,17.0844,110.5408
29/6/2012,17.5333,112.9549
2/7/2012,17.7891,113.0992
3/7/2012,17.9959,113.157
5/7/2012,18.3121,112.7874
6/7/2012,18.1902,110.5465
9/7/2012,18.4306,109.5416
10/7/2012,18.2601,107.5722
11/7/2012,18.1467,106.9889
12/7/2012,17.9806,105.7414
13/7/2012,18.1629,107.4278
16/7/2012,18.2211,106.7232
17/7/2012,18.222,106.0648
18/7/2012,18.2016,108.7215
19/7/2012,18.4436,112.8163
20/7/2012,18.1427,111.1472
23/7/2012,18.1287,110.2116
24/7/2012,18.0412,109.9286
25/7/2012,17.2621,110.3559
26/7/2012,17.2595,112.0135
27/7/2012,17.5681,113.4227
30/7/2012,17.8645,113.5902
31/7/2012,18.3367,113.1859
1/8/2012,18.2181,112.7238
2/8/2012,18.2475,112.3022
3/8/2012,18.485,114.6528
6/8/2012,18.6906,114.7914
7/8/2012,18.6415,115.4672
8/8/2012,18.6099,115.4382
9/8/2012,18.716,115.0844
10/8/2012,18.7453,115.589
13/8/2012,18.9955,115.4266
14/8/2012,19.0465,115.009
15/8/2012,19.0205,115.0728
16/8/2012,19.1867,116.488
17/8/2012,19.5416,116.7084
20/8/2012,20.0554,116.2908
21/8/2012,19.7813,115.2178
22/8/2012,20.1675,114.4058
23/8/2012,19.9794,113.5068
24/8/2012,19.9972,114.7074
27/8/2012,20.3728,113.501
28/8/2012,20.3463,113.0253
29/8/2012,20.3062,113.1471
30/8/2012,20.0167,112.1553
31/8/2012,20.0581,113.0137
4/9/2012,20.3515,112.8339
5/9/2012,20.2086,113.1239
6/9/2012,20.3907,115.4788
7/9/2012,20.5164,115.7108
10/9/2012,19.9827,116.5518
11/9/2012,19.9179,117.8974
12/9/2012,20.1953,118.1874
13/9/2012,20.5929,119.6896
14/9/2012,20.8433,119.9506
17/9/2012,21.0995,120.1478
18/9/2012,21.1637,120.1014
19/9/2012,21.1695,119.7302
20/9/2012,21.067,119.5852
21/9/2012,21.1089,119.4692
24/9/2012,20.8285,119.069
25/9/2012,20.3083,118.8892
26/9/2012,20.0563,118.3208
27/9/2012,20.543,119.4286
28/9/2012,20.1142,120.3218
1/10/2012,19.8817,122.0734
2/10/2012,19.9396,121.708
3/10/2012,20.2454,122.0966
4/10/2012,20.1051,122.027
5/10/2012,19.6767,122.143
8/10/2012,19.2419,121.6964
9/10/2012,19.1719,120.635
10/10/2012,19.3245,119.3764
11/10/2012,18.9382,119.3416
12/10/2012,18.9868,120.5248
15/10/2012,19.1391,121.1802
16/10/2012,19.5923,122.3808
17/10/2012,19.4361,116.3662
18/10/2012,19.0752,113.0776
19/10/2012,18.3877,112.1495
22/10/2012,19.117,112.7527
23/10/2012,18.4938,110.9257
24/10/2012,18.5984,110.6183
25/10/2012,18.3787,111.1287
26/10/2012,18.2116,112.0973
31/10/2012,17.9499,112.8281
1/11/2012,17.9867,114.3478
2/11/2012,17.3915,112.1901
5/11/2012,17.6273,112.6019
6/11/2012,17.5739,113.1413
7/11/2012,16.9015,111.3588
8/11/2012,16.2881,110.7413
9/11/2012,16.5701,110.4733
12/11/2012,16.442,110.2461
13/11/2012,16.4441,109.7043
14/11/2012,16.2618,108.0674
15/11/2012,15.9207,108.2655
16/11/2012,15.9831,108.9004
19/11/2012,17.1356,110.8869
20/11/2012,16.9896,110.217
21/11/2012,17.0135,110.8519
23/11/2012,17.3104,112.7161
26/11/2012,17.8565,112.3607
27/11/2012,17.7126,111.3995
28/11/2012,17.6569,111.8364
29/11/2012,17.8514,111.5743
30/11/2012,17.7278,110.7238
3/12/2012,17.7554,110.3801
4/12/2012,17.4422,110.3102
5/12/2012,16.3196,109.8966
6/12/2012,16.5756,110.5082
7/12/2012,16.1518,111.819
10/12/2012,16.0479,112.2093
11/12/2012,16.3984,113.1297
12/12/2012,16.326,112.4015
13/12/2012,16.044,111.8423
14/12/2012,15.4412,111.7083
17/12/2012,15.715,112.7918
18/12/2012,16.1715,113.9977
19/12/2012,15.9416,113.6423
20/12/2012,15.8029,113.4617
21/12/2012,15.7302,112.6753
24/12/2012,15.7556,112.0811
26/12/2012,15.5384,111.819
27/12/2012,15.6008,112.2617
28/12/2012,15.4351,110.584
31/12/2012,16.1191,111.586
2/1/2013,16.6298,114.3822
3/1/2013,16.4199,113.753
4/1/2013,15.9625,113.0074
7/1/2013,15.8686,112.5122
8/1/2013,15.9113,112.3549
9/1/2013,15.6627,112.0345
10/1/2013,15.8568,112.3607
11/1/2013,15.7595,113.2753
14/1/2013,15.1977,112.2093
15/1/2013,14.7182,112.1394
16/1/2013,15.3291,112.1918
17/1/2013,15.2259,112.8093
18/1/2013,15.1446,113.287
22/1/2013,15.2892,114.2249
23/1/2013,15.569,119.258
24/1/2013,13.6454,119.0833
25/1/2013,13.3237,119.4037
28/1/2013,13.6251,119.3804
29/1/2013,13.8807,118.7803
30/1/2013,13.8371,118.559
31/1/2013,13.7965,118.2968
1/2/2013,13.7399,119.526
4/2/2013,13.3976,118.7163
5/2/2013,13.8677,118.1337
6/2/2013,13.8528,117.5955
7/2/2013,14.2647,116.8467
8/2/2013,14.4707,117.9816
11/2/2013,14.6215,117.0924
12/2/2013,14.255,117.0222
13/2/2013,14.2279,117.0515
14/2/2013,14.2151,116.7941
15/2/2013,14.0192,117.5721
19/2/2013,14.014,117.186
20/2/2013,13.6747,116.5952
21/2/2013,13.5896,116.0219
22/2/2013,13.7344,117.6365
25/2/2013,13.4903,115.5422
26/2/2013,13.6782,116.4957
27/2/2013,13.5442,118.3619
28/2/2013,13.4477,117.4844
1/3/2013,13.1146,118.7012
4/3/2013,12.7972,120.035
5/3/2013,13.1351,120.8188
6/3/2013,12.9681,121.9011
7/3/2013,13.118,122.5095
8/3/2013,13.1528,123.0711
11/3/2013,13.3401,122.8956
12/3/2013,13.0525,123.1705
13/3/2013,13.0501,124.0539
14/3/2013,13.1765,126.2417
15/3/2013,13.5165,125.7269
18/3/2013,13.8839,124.7266
19/3/2013,13.8465,124.8612
20/3/2013,13.773,125.8088
21/3/2013,13.7928,124.1709
22/3/2013,14.0725,124.0656
25/3/2013,14.1234,123.2817
26/3/2013,14.0491,124.2294
27/3/2013,13.773,123.3694
28/3/2013,13.486,124.7793
1/4/2013,13.0671,124.2411
2/4/2013,13.0939,125.3994
3/4/2013,13.161,124.4049
4/4/2013,13.0309,123.6151
5/4/2013,12.8932,122.5036
8/4/2013,12.9849,122.451
9/4/2013,13.0083,122.3925
10/4/2013,13.2737,124.0188
11/4/2013,13.2323,124.557
12/4/2013,13.0942,123.6561
15/4/2013,12.7911,122.4159
16/4/2013,12.9858,124.0188
17/4/2013,12.2717,122.6557
18/4/2013,11.9442,121.1815
19/4/2013,11.8978,111.1489
22/4/2013,12.1458,109.8795
23/4/2013,12.3731,112.0907
24/4/2013,12.3527,112.1492
25/4/2013,12.4417,113.4596
26/4/2013,12.7104,113.6702
29/4/2013,13.104,116.5016
30/4/2013,13.4897,118.4847
1/5/2013,13.3833,116.7824
2/5/2013,13.5731,118.397
3/5/2013,13.709,119.6372
6/5/2013,14.0359,118.6251
7/5/2013,13.9735,119.1224
8/5/2013,14.1313,120.3801
9/5/2013,14.008,119.4515
10/5/2013,13.8915,120.1744
13/5/2013,13.9458,118.9989
14/5/2013,13.6121,119.4339
15/5/2013,13.1518,119.4985
16/5/2013,13.3275,120.3037
17/5/2013,13.287,122.5077
20/5/2013,13.5836,122.014
21/5/2013,13.4833,122.6311
22/5/2013,13.5351,121.6555
23/5/2013,13.5593,121.1677
24/5/2013,13.6516,120.9091
28/5/2013,13.5379,122.1198
29/5/2013,13.6456,122.2021
30/5/2013,13.8489,123.0484
31/5/2013,13.7921,122.2609
3/6/2013,13.8224,122.8075
4/6/2013,13.7792,121.1853
5/6/2013,13.6504,119.1576
6/6/2013,13.4465,119.7806
7/6/2013,13.5492,121.2794
10/6/2013,13.4596,120.4977
11/6/2013,13.4201,119.8864
12/6/2013,13.2542,118.2525
13/6/2013,13.3698,119.763
14/6/2013,13.1886,118.8402
17/6/2013,13.2484,119.3339
18/6/2013,13.2414,120.4095
19/6/2013,12.9723,118.6874
20/6/2013,12.7834,115.9897
21/6/2013,12.6811,114.8789
24/6/2013,12.3449,113.7505
25/6/2013,12.3476,114.5968
26/6/2013,12.2078,114.5263
27/6/2013,12.0763,114.9906
28/6/2013,12.1606,112.3223
1/7/2013,12.5498,112.4222
2/7/2013,12.8341,112.5515
3/7/2013,12.9049,113.58
5/7/2013,12.8013,114.5674
8/7/2013,12.7286,114.5968
9/7/2013,12.9524,112.4339
10/7/2013,12.9028,112.9923
11/7/2013,13.104,113.3155
12/7/2013,13.08,112.8865
15/7/2013,13.1085,114.0208
16/7/2013,13.1932,113.9327
17/7/2013,13.1965,114.3441
18/7/2013,13.241,116.3659
19/7/2013,13.0322,113.7505
22/7/2013,13.0739,114.0737
23/7/2013,12.8494,114.5968
24/7/2013,13.5094,115.5548
25/7/2013,13.4477,115.9133
26/7/2013,13.524,115.9897
29/7/2013,13.7326,115.3197
30/7/2013,13.9022,115.2022
31/7/2013,13.878,114.6321
1/8/2013,14.0053,115.0846
2/8/2013,14.185,114.7026
5/8/2013,14.3969,114.9024
6/8/2013,14.2681,112.2517
7/8/2013,14.2598,111.3775
8/8/2013,14.2314,111.0054
9/8/2013,14.0289,110.9404
12/8/2013,14.4274,111.6906
13/8/2013,15.113,111.2948
14/8/2013,15.3887,110.7691
15/8/2013,15.3705,109.7414
16/8/2013,15.507,109.4756
19/8/2013,15.674,108.8199
20/8/2013,15.4681,109.0148
21/8/2013,15.5078,109.192
22/8/2013,15.5264,109.387
23/8/2013,15.4665,109.5228
26/8/2013,15.5267,109.1212
27/8/2013,15.0828,107.9398
28/8/2013,15.1541,107.5972
29/8/2013,15.1788,107.8807
30/8/2013,15.0405,107.6622
3/9/2013,15.0825,108.6604
4/9/2013,15.3946,108.1702
5/9/2013,15.289,108.7727
6/9/2013,15.3801,108.1111
9/9/2013,15.6255,109.2629
10/9/2013,15.2695,110.2198
11/9/2013,14.4382,112.6416
12/9/2013,14.592,112.6593
13/9/2013,14.3515,113.5099
16/9/2013,13.8952,114.0887
17/9/2013,14.0557,113.504
18/9/2013,14.3447,114.8389
19/9/2013,14.58,114.2305
20/9/2013,14.429,112.2399
23/9/2013,15.1461,112.8129
24/9/2013,15.0986,112.2104
25/9/2013,14.8649,111.9151
26/9/2013,15.0096,112.3581
27/9/2013,14.9025,110.4088
30/9/2013,14.7173,109.3811
1/10/2013,15.0633,110.0899
2/10/2013,15.1127,109.2511
3/10/2013,14.9229,108.6014
4/10/2013,14.9112,108.7431
7/10/2013,15.0568,107.5086
8/10/2013,14.8466,105.5653
9/10/2013,15.021,107.1011
10/10/2013,15.1152,109.1389
11/10/2013,15.2131,109.9599
14/10/2013,15.3128,110.4384
15/10/2013,15.3943,109.0739
16/10/2013,15.4693,110.2966
17/10/2013,15.574,103.2676
18/10/2013,15.7094,102.6474
21/10/2013,16.0944,102.1039
22/10/2013,16.0484,103.3503
23/10/2013,16.2056,103.8228
24/10/2013,16.4201,105.0219
25/10/2013,16.2364,104.4607
28/10/2013,16.3574,104.7561
29/10/2013,15.95,107.5736
30/10/2013,16.2037,106.41
31/10/2013,16.1358,105.8547
1/11/2013,16.0533,105.8665
4/11/2013,16.2608,106.4808
5/11/2013,16.2207,105.0514
6/11/2013,16.1747,106.4113
7/11/2013,15.9129,106.8923
8/11/2013,16.1635,106.8864
11/11/2013,16.1166,108.6026
12/11/2013,16.1465,108.7154
13/11/2013,16.1657,109.0005
14/11/2013,16.3996,108.2047
15/11/2013,16.301,108.7867
18/11/2013,16.1036,109.5468
19/11/2013,16.1322,110.01
20/11/2013,15.9909,109.9744
21/11/2013,16.1815,109.3449
22/11/2013,16.1399,107.6643
25/11/2013,16.2623,106.2629
26/11/2013,16.5622,105.2949
27/11/2013,16.9522,106.2807
29/11/2013,17.2661,106.7023
2/12/2013,17.1159,105.3958
